"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR25FA079","ACC","199550","2025-01-14T07:22:00Z","Rock Springs","Wyoming","United States",,"N6502P","24-1623","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"41.111995","-109.29337","PIPER","PA-24-250","AIR",,,"false","1",,,"PERS","091","Unknown","IMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199550/pdf"
"CEN25LA075","ACC","199532","2025-01-12T15:30:00Z","Batesville","Arkansas","United States",,"N8569V","795-75","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"35.809800000000003","-91.657799999999995","BELLANCA","7GCBC","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC",,"Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199532/pdf"
"ERA25LA105","ACC","199598","2025-01-12T15:25:00Z","Fairfield","New Jersey","United States",,"N711AV","44-7995215","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to extend the landing gear prior to landing, which resulted in a gear up landing. Contributing to the accident was the flight instructor’s inadequate supervision of the pilot receiving instruction.","Personnel issues - Action/decision - Action - Incomplete action - Student/instructed pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"40.874769000000001","-74.281203000000005","PIPER","PA44","AIR","CDW","ESSEX COUNTY","false","2","REC",,"INST","091","Substantial","VMC","AA AERO INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199598","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199598/pdf"
"ERA25LA100","ACC","199579","2025-01-12T10:15:00Z","Orange","Massachusetts","United States",,"N8BZ","761","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0",,"Failure of the left main landing gear to fully extend and lock for undetermined reasons as a functional test of the landing gear system could not duplicate the anomaly.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"42.569997000000001","-72.288498000000004","CONSOLIDATED AERONAUTICS INC.","LAKE LA-4-200","AIR","ORE","Orange Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199579","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199579/pdf"
"ERA25LA095","ACC","199537","2025-01-10T17:50:00Z","Newburyport","Massachusetts","United States",,"N9184Y","28-8616017","false","Aviation","",,,"None","0","0","0","0","0",,,,"42","-70","PIPER","PA-28-161","AIR","2B2","PLUM ISLAND AIRPORT","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199537/pdf"
"ANC25LA016","ACC","199529","2025-01-10T13:55:00Z","Fairbanks","Alaska","United States",,"N59826","31-7652077","false","Aviation","DirectorBrief","2025-05-12T04:00:00Z","2025-05-12T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to recognize that an automated taxiway gate was closing, and the pilot’s failure stop for the closing gate.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Contributed to outcome, Environmental issues - Operating environment - Airport facilities/design - (general) - Contributed to outcome, Organizational issues - Management - Policy/procedure - Availability of policy/proc - Airport, Organizational issues - Management - Policy/procedure - Availability of policy/proc - Operator",,"64.813417000000001","-147.85321999999999","PIPER","PA-31-350","AIR","FAI","Fairbanks International Airport","false","2","REC","NSCH",,"135","Substantial","VMC","Warbelows Air Ventures Inc","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199529","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199529/pdf"
"ERA25LA096","ACC","199541","2025-01-10T12:11:00Z","Pompano Beach","Florida","United States",,"N555HF","4496176","false","Aviation","",,,"None","0","0","0","0",,,,,"26.250118000000001","-80.111711999999997","PIPER","PA-44-180","AIR","PMP","POMPANO BEACH AIRPARK","false","2",,,"FLTS","091","Substantial","VMC","American Flyers Inc.","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199541/pdf"
"DCA25LA084","ACC","199530","2025-01-10T05:00:00Z","Atlanta","Georgia","United States",,"N589NW",,"false","Aviation","",,,"Serious","0","1","6","7",,,,,,,"BOEING","757-351",,,,"false",,,"SCHD",,"121",,,"DELTA AIR LINES INC","Takeoff","In work",,,"",""
"DCA25LA085","ACC","199538","2025-01-10T03:55:00Z","San Bernardino","California","United States",,"N324UP","27750","false","Aviation","",,,"None","0","0","0","0",,,,,"34","-117","BOEING","767-34AF","AIR",,,"false","2",,"NSCH",,"121","Substantial",,"UNITED PARCEL SERVICE CO","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199538/pdf"
"ERA25LA101","ACC","199580","2025-01-09T16:30:00Z","Mayfield","Kentucky","United States",,"N4942G","17273489","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0","0","The student pilot’s improper landing flare, which resulted in a hard landing and nose landing gear collapse.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"36.773324000000002","-88.584456000000003","CESSNA","172N","AIR","M25","Mayfield Graves County Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199580","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199580/pdf"
"WPR25LA077","INC","199536","2025-01-09T13:38:00Z","Los Angeles","California","United States",,"C-GQBE, Unknown","2017, Unknown","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z",,"None","0","0","0","0",,"The NTSB did not determine the probable cause of this event and does not plan to issue a report or open a public docket. The investigation of this event is being conducted under the jurisdiction of the Federal Bureau of Investigation.","Not determined - Not determined - (general) - (general) - Other authority investigated",,"34.209806","-118.48997","Bombardier Inc., Canadair, Unknown","CL-215-6B11, Unknown","AIR, UNMANNED","VNY","VAN NUYS","false, false","2, 4","TP",,"FIRF, UNK","PUBU, UNK","Minor, Destroyed","VMC","Gouvernement du Québec, Service aérien gouvernemental, Unknown","Unknown","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199536/pdf"
"CEN25LA072","ACC","199527","2025-01-08T14:00:00Z","Harvard","Illinois","United States",,"N1935V","18256260","false","Aviation","DirectorBrief","2025-03-06T05:00:00Z","2025-03-06T19:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to control the airplane during the engine start which resulted in a collision with the hangar.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"42.402472000000003","-88.632389000000003","CESSNA","182H","AIR","0C0","Dacy","false","1","REC",,"PERS","091","Substantial","VMC",,"Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199527","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199527/pdf"
"CEN25LA073","ACC","199528","2025-01-08T14:00:00Z","Buras","Louisiana","United States",,"N430JM","10733","false","Aviation","DirectorBrief","2025-02-21T05:00:00Z","2025-02-21T19:00:00Z","Serious","0","1","1","2",,"The pilot’s failure to maintain control during a hover taxi with a quartering tailwind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Incorrect use/operation",,"29.350895999999999","-89.523582000000005","ROBINSON HELICOPTER COMPANY","R44 II","HELI","LS84","Matidora","false","1","REC",,"PERS","091","Substantial","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199528","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199528/pdf"
"DCA25LA102","ACC","199608","2025-01-08T02:40:00Z","Ojai","California","United States",,"JA892A",,"false","Aviation","",,,"Serious","0","1","4","5",,,,,"34.547800000000002","-119.1889","BOEING","787","AIR",,,"false",,,"SCHD",,"129","None",,"All Nippon Airlines","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199608/pdf"
"WPR25LA074","ACC","199517","2025-01-06T15:30:00Z","Red Rock","Montana","United States",,"N4644Y","18-8945","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during takeoff, which resulted in an impact with deep snow and vegetation.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Snow/ice - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - (general) - Contributed to outcome",,"44.88288","-112.71296","PIPER","PA-18-150","AIR",,,"false","1","REC",,"PUBS","PUBU","Substantial","VMC","STATE OF MONTANA","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199517","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199517/pdf"
"WPR25LA073","ACC","199516","2025-01-06T08:58:00Z","Temple City","California","United States",,"N5943T","15060643","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z",,,,,,,"The flight instructor’s unfamiliarity with the fuel quantities the fuel measuring dip stick measured and inadequate preflight inspection which resulted in fuel exhaustion.","Personnel issues - Task performance - Inspection - Preflight inspection - Instructor/check pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Instructor/check pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of equipment - Instructor/check pilot",,"34.094304999999999","-118.04313999999999","CESSNA","150D","AIR","KEMT","San Gabriel Valley Airport","false","1","REC",,"INST","091","Substantial","VMC","MISSION FLIGHT ACADEMY","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199516","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199516/pdf"
"ERA25LA091","ACC","199510","2025-01-05T18:00:00Z","Marion","Ohio","United States",,"N18JC","1719","false","Aviation","DirectorBrief","2025-05-06T04:00:00Z","2025-05-06T18:00:00Z","None","0","0","0","0",,"The failure of the right main landing gear spring due to intergranular stress-corrosion cracking that progressed into fatigue. Contributing to the accident was the improper rework of the spring at an undetermined time.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion, Personnel issues - Task performance - Maintenance - Modification/alteration - Not specified",,"40.617134999999998","-83.060952999999998","HELIO","HT-295","AIR","MNN","Marion Municipal","false","1","REC",,"POSI","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199510","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199510/pdf"
"ERA25LA090","ACC","199507","2025-01-05T16:26:00Z","Norfolk","Virginia","United States",,"N160MH","DMO-302","false","Aviation","",,,"None","0","0","0","0",,,,,"36.900146999999997","-76.194717999999995","HINSON MELVIN J","VELOCITY","AIR","ORF","NORFOLK INTL","true","1",,,"PERS","091","Unknown","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199507/pdf"
"CEN25LA071","ACC","199519","2025-01-04T10:43:00Z","McKinney","Texas","United States",,"N3589L","15062389","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.177064999999999","-96.588767000000004","CESSNA","150F","AIR","TKI","McKinney National Airport","false","1",,,"INST","091","Substantial","VMC","Texins Flying Club","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199519/pdf"
"CEN25LA069","ACC","199508","2025-01-04T00:38:00Z","Spearfish","South Dakota","United States",,"N603AP","0057","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.480525","-103.78305","CIRRUS DESIGN CORP","SF50","AIR","SPF","Black Hills Airport-Clyde Ice Field","false","1",,,"PERS","091","Substantial","VMC","FOXTROT JET LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199508/pdf"
"ANC25LA015","ACC","199505","2025-01-03T18:51:00Z","Nightmute","Alaska","United States",,"N916RK","GA8-12-176","false","Aviation","DirectorBrief","2025-05-12T04:00:00Z","2025-05-12T18:00:00Z","None","0","0","0","0",,"The pilot’s loss of directional control while taxiing in gusting wind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - High wind - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"60.472312000000002","-164.69980000000001","GIPPSAERO PTY LTD","GA8","AIR","IGT","Nightmute AIrport","false","1","REC","SCHD",,"135","Substantial","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199505","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199505/pdf"
"CEN25LA068","ACC","199504","2025-01-03T11:40:00Z","Lubbock","Texas","United States",,"N725DC","9002","false","Aviation","DirectorBrief","2025-02-21T05:00:00Z","2025-02-21T19:00:00Z","Minor","0","0","2","2",,"The loss of directional control during the takeoff roll for undermined reasons that resulted in an impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Unknown/Not determined",,"33","-101","CIRRUS DESIGN CORP","SR22T","AIR","F82","Lubbock Executive Airpark","false","1","REC","NSCH","PERS","091","Destroyed","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199504","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199504/pdf"
"CEN25LA070","ACC","199509","2025-01-02T19:54:00Z","Stringtown","Mississippi","United States",,"N438SW","7574","false","Aviation","DirectorBrief","2025-02-21T05:00:00Z","2025-02-21T19:00:00Z","None","0","0","0","0","0","Bird strike.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"33.571986000000003","-90.982266999999993","BOMBARDIER INC","CL-600-2B19","AIR","GLH","Greenville MId-Delta","false","2","TF","NSCH",,"135","Substantial","VMC","CORPORATE FLIGHT MANAGEMENT INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199509","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199509/pdf"
"WPR25FA072","ACC","199502","2025-01-02T15:09:00Z","Fullerton","California","United States",,"N8757R","001","false","Aviation","",,,"Fatal","2","8","11","2","19",,,,"33.873480999999998","-117.97067","Vans Aircraft","RV-10","AIR","FUL","Fullerton Municipal Airport","true","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199502/pdf"
"WPR25LA080","ACC","199577","2025-01-02T13:30:00Z","Round Mountain","Nevada","United States",,"N4151R","32-40465","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"38.767440000000001","-116.93259","PIPER","PA-32-300","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199577/pdf"
